Genetics,BIO 395F,3,Graduate,(BIO) - Biology
Advanced Biochemistry,BIO 395I,3,Graduate,(BIO) - Biology
Membranes and Walls of Bacteria,BIO 396,3,Graduate,(BIO) - Biology
Microbiology Research Seminar,BIO 396R,3,Graduate,(BIO) - Biology
Seminar in Microbiology,BIO 197,1,Graduate,(BIO) - Biology
Advanced Genetics,BIO 397J,3,Graduate,(BIO) - Biology
Supervised Teaching in Biological Sciences,BIO 398T,3,Graduate,(BIO) - Biology
Introduction to Computing,BME 303,3,Lower Division,(BME) - Biomedical Engineering
Introduction to Biomedical Engineering Design,BME 303L,3,Lower Division,(BME) - Biomedical Engineering
Fundamentals of Computing,BME 306,3,Lower Division,(BME) - Biomedical Engineering
Network Analysis in Biomedical Engineering,BME 311,3,Lower Division,(BME) - Biomedical Engineering
Introduction to Numerical Methods in Biomedical Engineering,BME 313L,3,Lower Division,(BME) - Biomedical Engineering
Computational Fundamentals of Biomedical Engineering Design,BME 214L,2,Lower Division,(BME) - Biomedical Engineering
International Perspectives on Biomedical Engineering Design,BME 320,3,Upper Division,(BME) - Biomedical Engineering
Health Equity in Engineering Design,BME 322,3,Upper Division,(BME) - Biomedical Engineering
Topics in Biomedical Engineering,"BME 129S, 229S, 329S, 429S, 529S, 629S, 729S, 829S, 929S","1, 2, 3, 4, 5, 6, 7, 8, 9",Upper Division,(BME) - Biomedical Engineering
Engineering Communication,BME 333T,3,Upper Division,(BME) - Biomedical Engineering
Engineering Probability and Statistics,BME 335,3,Upper Division,(BME) - Biomedical Engineering
Cancer Bioengineering,BME 336,3,Upper Division,(BME) - Biomedical Engineering
Nanomedicine,BME 337,3,Upper Division,(BME) - Biomedical Engineering
Thin Film Mechanics,BME 338,3,Upper Division,(BME) - Biomedical Engineering
Biochemical Engineering,BME 339,3,Upper Division,(BME) - Biomedical Engineering
Soft Tissue Biomechanics,BME 340,3,Upper Division,(BME) - Biomedical Engineering
Biomechanics of Human Movement,BME 342,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Engineering Signal and Systems Analysis,BME 343,3,Upper Division,(BME) - Biomedical Engineering
Biomechanics,BME 344,3,Upper Division,(BME) - Biomedical Engineering
Introduction to Therapeutics,BME 344C,3,Upper Division,(BME) - Biomedical Engineering
Graphics and Visualization Laboratory,BME 345,3,Upper Division,(BME) - Biomedical Engineering
Experimental Principles of Biomedical Engineering Design,BME 245L,2,Upper Division,(BME) - Biomedical Engineering
Computational Biomolecular Engineering,BME 346,3,Upper Division,(BME) - Biomedical Engineering
Fundamentals of Biomedical Optics,BME 347,3,Upper Division,(BME) - Biomedical Engineering
Modeling of Biomedical Engineering Systems,BME 348,3,Upper Division,(BME) - Biomedical Engineering
Introduction to Computational and Systems Biology,BME 348P,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Instrumentation,BME 349,3,Upper Division,(BME) - Biomedical Engineering
Computational Methods for Biomedical Engineers,BME 350,3,Upper Division,(BME) - Biomedical Engineering
Engineering Biomaterials,BME 352,3,Upper Division,(BME) - Biomedical Engineering
Transport Phenomena in Living Systems,BME 353,3,Upper Division,(BME) - Biomedical Engineering
Molecular Sensors and Nanodevices for Biomedical Engineering Applications,BME 354,3,Upper Division,(BME) - Biomedical Engineering
Molecular Engineering,BME 355,3,Upper Division,(BME) - Biomedical Engineering
Polymer and Bioconjugate Chemistry,BME 356,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Imaging Modalities,BME 357,3,Upper Division,(BME) - Biomedical Engineering
Medical Decision Making,BME 358,3,Upper Division,(BME) - Biomedical Engineering
Imaging Clinical Immersion,BME 358M,3,Upper Division,(BME) - Biomedical Engineering
Cellular and Molecular Biomechanics,BME 359,3,Upper Division,(BME) - Biomedical Engineering
Development and Analysis in Biomedical Engineering Design,BME 261L,2,Upper Division,(BME) - Biomedical Engineering
Introduction to Nonlinear Dynamics in Biological Systems,BME 362,3,Upper Division,(BME) - Biomedical Engineering
Advanced Engineering Biomaterials,BME 362C,3,Upper Division,(BME) - Biomedical Engineering
Medical Device Innovation,BME 362E,3,Upper Division,(BME) - Biomedical Engineering
Bioelectronics and Biointerfaces,BME 363,3,Upper Division,(BME) - Biomedical Engineering
Medical Device Design and Manufacturing,BME 363E,3,Upper Division,(BME) - Biomedical Engineering
Biological Responses to Medical Devices,BME 364,3,Upper Division,(BME) - Biomedical Engineering
Tissue Microenvironments,BME 365,3,Upper Division,(BME) - Biomedical Engineering
Quantitative Engineering Physiology I,BME 365R,3,Upper Division,(BME) - Biomedical Engineering
Quantitative Engineering Physiology II,BME 365S,3,Upper Division,(BME) - Biomedical Engineering
Immune Engineering,BME 366,3,Upper Division,(BME) - Biomedical Engineering
Design of Artificial Organs,BME 367,3,Upper Division,(BME) - Biomedical Engineering
Introduction to Mathematical and Physical Biology,BME 368,3,Upper Division,(BME) - Biomedical Engineering
Biomimetic Design and Engineering,BME 369,3,Upper Division,(BME) - Biomedical Engineering
"Matrices, Organoids, and Microphysiological Systems",BME 369C,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Engineering Capstone Design I,BME 370,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Engineering Capstone Design II,BME 371,3,Upper Division,(BME) - Biomedical Engineering
Computational Modeling of the Cardiovascular System,BME 372,3,Upper Division,(BME) - Biomedical Engineering
Mathematical Physiology,BME 372P,3,Upper Division,(BME) - Biomedical Engineering
"Tissue, Scaffold, and Cell Biomechanics Applications",BME 373,3,Upper Division,(BME) - Biomedical Engineering
Optical Design,BME 374,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Engineering Microscopy Foundations Laboratory,BME 374D,3,Upper Division,(BME) - Biomedical Engineering
Biomedical Instrument Design,BME 374K,3,Upper Division,(BME) - Biomedical Engineering
Applications of Biomedical Instrumentation Lab,BME 374L,3,Upper Division,(BME) - Biomedical Engineering
Stem Cells in Cell and Tissue Engineering,BME 375,3,Upper Division,(BME) - Biomedical Engineering
Cell Engineering,BME 376,3,Upper Division,(BME) - Biomedical Engineering
Undergraduate Research Project,"BME 177, 277, 377","1, 2, 3",Upper Division,(BME) - Biomedical Engineering
Medical Internship,BME 377M,3,Upper Division,(BME) - Biomedical Engineering
Off-Campus Research,BME 377R,3,Upper Division,(BME) - Biomedical Engineering
Industrial Internship,BME 377S,3,Upper Division,(BME) - Biomedical Engineering
Topics in Biomedical Engineering,BME 385J,3,Graduate,(BME) - Biomedical Engineering
Undergraduate Thesis in Biomedical Engineering,BME 678,6,Upper Division,(BME) - Biomedical Engineering
Tissue Engineering,BME 379,3,Upper Division,(BME) - Biomedical Engineering
Undergraduate Honors Thesis,BME 679H,6,Upper Division,(BME) - Biomedical Engineering
Topics in the Fundamentals of Biomedical Engineering,"BME 180J, 380J","1, 3",Graduate,(BME) - Biomedical Engineering
Dual MD/PhD Program with UT Medical Branch,BME 080M,0,Graduate,(BME) - Biomedical Engineering
Topics in Cell and Molecular Imaging,BME 381J,3,Graduate,(BME) - Biomedical Engineering
Normal Body Structure and Function,BME 681M,6,Graduate,(BME) - Biomedical Engineering
Topics in Cellular and Biomolecular Engineering,BME 382J,3,Graduate,(BME) - Biomedical Engineering
Biodesign: Needs Identification,BME 682M,6,Graduate,(BME) - Biomedical Engineering
Topics in Computational Biomedical Engineering and Bioinformatics,BME 383J,3,Graduate,(BME) - Biomedical Engineering
Biodesign: Entrepreneurship,BME 683M,6,Graduate,(BME) - Biomedical Engineering
Topics in Instrumentation,BME 384J,3,Graduate,(BME) - Biomedical Engineering
Topics in Biomechanics,BME 384T,3,Graduate,(BME) - Biomedical Engineering
Mechanisms of Disease,BME 685M,6,Graduate,(BME) - Biomedical Engineering
Biomedical Engineering Microscopy Foundations Laboratory,BME 386J,3,Graduate,(BME) - Biomedical Engineering
Research Internship,BME 396,3,Graduate,(BME) - Biomedical Engineering
Research Problems,"BME 197, 297, 397, 597, 697","1, 2, 3, 5, 6",Graduate,(BME) - Biomedical Engineering
Deep Reading in Science and Engineering,BME 197D,1,Graduate,(BME) - Biomedical Engineering
Professional Responsibilities in Imaging,BME 197E,1,Graduate,(BME) - Biomedical Engineering
Mentoring Undergraduates in Research,BME 197M,1,Graduate,(BME) - Biomedical Engineering
Integrated Biomedical Engineering Seminar,BME 197N,1,Graduate,(BME) - Biomedical Engineering
Graduate Professional Development Seminar,"BME 197P, 297P, 397P","1, 2, 3",Graduate,(BME) - Biomedical Engineering
Graduate Seminar in Biomedical Engineering,BME 197S,1,Graduate,(BME) - Biomedical Engineering
Thesis,BME 698,6,Graduate,(BME) - Biomedical Engineering
Master's Report,BME 398R,3,Graduate,(BME) - Biomedical Engineering
Dissertation,"BME 399W, 699W, 999W","3, 6, 9",Graduate,(BME) - Biomedical Engineering
Introduction to Ancient Greece,C C 301,3,Lower Division,(C C) - Classical Civilization
Introduction to Ancient Rome,C C 302,3,Lower Division,(C C) - Classical Civilization
Introduction to Classical Mythology,C C 303,3,Lower Division,(C C) - Classical Civilization
Topics in the Ancient World,C C 304C,3,Lower Division,(C C) - Classical Civilization
Classical Mythology and the Occult,C C 304D,3,Lower Division,(C C) - Classical Civilization
Introduction to the New Testament,C C 304E,3,Lower Division,(C C) - Classical Civilization
Introduction to Classical Literature,C C 304F,3,Lower Division,(C C) - Classical Civilization
"Jews, Pagans, and Christians",C C 304G,3,Lower Division,(C C) - Classical Civilization
Introduction to the Latin and Greek Element in English,C C 306,3,Lower Division,(C C) - Classical Civilization
Introduction to Medical and Scientific Terminology,C C 306M,3,Lower Division,(C C) - Classical Civilization
Introduction to Greek Archaeology,C C 307C,3,Lower Division,(C C) - Classical Civilization
Introduction to Roman Archaeology,C C 307D,3,Lower Division,(C C) - Classical Civilization
Greek Tragedy,C C 308D,3,Lower Division,(C C) - Classical Civilization
The Rise of Christianity,C C 318,3,Lower Division,(C C) - Classical Civilization
The Ancient Mediterranean World,C C 319D,3,Lower Division,(C C) - Classical Civilization
Topics in Classical Civilization,"C C 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(C C) - Classical Civilization
Classical Archaeology: Practice and Ethics,C C 320P,3,Upper Division,(C C) - Classical Civilization
Ancient Epic,C C 322C,3,Upper Division,(C C) - Classical Civilization
The Ancient Historians,C C 322D,3,Upper Division,(C C) - Classical Civilization
Latin Scientific Terminology,C C 326M,3,Upper Division,(C C) - Classical Civilization
Parageography,C C 327,3,Upper Division,(C C) - Classical Civilization
Topics in Classical Civilization,C C 383,3,Graduate,(C C) - Classical Civilization
Advanced Topics in Classical Archaeology,C C 340,3,Upper Division,(C C) - Classical Civilization
Topics in Ancient Civilization,C C 348,3,Upper Division,(C C) - Classical Civilization
"Hermits, Monks, and Saints in Early Christianity",C C 348C,3,Upper Division,(C C) - Classical Civilization
Interpretation of Jesus' Death and Resurrection,C C 348D,3,Upper Division,(C C) - Classical Civilization
Plato and His Philosophy,C C 348E,3,Upper Division,(C C) - Classical Civilization
Beyond the New Testament,C C 348F,3,Upper Division,(C C) - Classical Civilization
Death and the Afterlife in Graeco-Roman Antiquity,C C 348G,3,Upper Division,(C C) - Classical Civilization
Revelation and Apocalyptic Literature,C C 348I,3,Upper Division,(C C) - Classical Civilization
Paul and His Social World,C C 348J,3,Upper Division,(C C) - Classical Civilization
Archaic Greece: Society and Culture,C C 348K,3,Upper Division,(C C) - Classical Civilization
Horror in Classics and Film,C C 348L,3,Upper Division,(C C) - Classical Civilization
Ritual and Belief in Ancient Greece,C C 348M,3,Upper Division,(C C) - Classical Civilization
Myths and Legends of the Ancient Near East,C C 348N,3,Upper Division,(C C) - Classical Civilization
Aristotle,C C 348O,3,Upper Division,(C C) - Classical Civilization
Africa and Rome,C C 348P,3,Upper Division,(C C) - Classical Civilization
Slavery and the New Testament,C C 348Q,3,Upper Division,(C C) - Classical Civilization
Ancient Mediterranean Religion and Astrology,C C 348R,3,Upper Division,(C C) - Classical Civilization
Archaeology of Jesus's World,C C 348T,3,Upper Division,(C C) - Classical Civilization
Conference Course in Classical Civilization,C C 363,3,Upper Division,(C C) - Classical Civilization
Quantitative Criticism,C C 370,3,Upper Division,(C C) - Classical Civilization
Topics in Seminar in Classical Studies,C C 375,3,Upper Division,(C C) - Classical Civilization
Honors Tutorial Course,C C 679H,6,Upper Division,(C C) - Classical Civilization
Topics in Seminar in Classical Archaeology,C C 380,3,Graduate,(C C) - Classical Civilization
Proseminar in Classical Literature,C C 380J,3,Graduate,(C C) - Classical Civilization
Conference Course in Classical Civilization,C C 381,3,Graduate,(C C) - Classical Civilization
Topics in Field Archaeology,C C 382,3,Graduate,(C C) - Classical Civilization
Current Concepts and Research in Classics,C C 383K,3,Graduate,(C C) - Classical Civilization
Conference Course in Classical Literature,"C C 186K, 386K","1, 3",Graduate,(C C) - Classical Civilization
Writing in Research Contexts,C C 387,3,Graduate,(C C) - Classical Civilization
Dissertation Prospectus Workshop,C C 397,3,Graduate,(C C) - Classical Civilization
Civil Engineering Systems,C E 301,3,Lower Division,(C E) - Civil Engineering
Introduction to Computer Methods,C E 311K,3,Lower Division,(C E) - Civil Engineering
Probability and Statistics for Civil Engineers,C E 311S,3,Lower Division,(C E) - Civil Engineering
Elementary Mechanics of Fluids,C E 319F,3,Lower Division,(C E) - Civil Engineering
Topics in Civil Engineering,"C E 119S, 219S, 319S, 419S, 519S, 619S, 719S, 819S, 919S","1, 2, 3, 4, 5, 6, 7, 8, 9",Lower Division,(C E) - Civil Engineering
Transportation Systems,C E 321,3,Upper Division,(C E) - Civil Engineering
Properties and Behavior of Engineering Materials,C E 324P,3,Upper Division,(C E) - Civil Engineering
Structural Analysis,C E 329,3,Upper Division,(C E) - Civil Engineering
Topics in Civil Engineering,"C E 177K, 277K, 377K","1, 2, 3",Upper Division,(C E) - Civil Engineering
Reinforced Concrete Design,C E 331,3,Upper Division,(C E) - Civil Engineering
Engineering Communication,C E 333T,3,Upper Division,(C E) - Civil Engineering
Elements of Steel Design,C E 335,3,Upper Division,(C E) - Civil Engineering
Introduction to Environmental Engineering,C E 341,3,Upper Division,(C E) - Civil Engineering
Water and Wastewater Treatment Engineering,C E 342,3,Upper Division,(C E) - Civil Engineering
Solid Waste Engineering and Management,C E 346,3,Upper Division,(C E) - Civil Engineering
Concrete Materials,C E 351,3,Upper Division,(C E) - Civil Engineering
Elements of Hydraulic Engineering,C E 356,3,Upper Division,(C E) - Civil Engineering
Geotechnical Engineering,C E 357,3,Upper Division,(C E) - Civil Engineering
Introductory Ocean Engineering,C E 358,3,Upper Division,(C E) - Civil Engineering
Foundation Engineering,C E 360K,3,Upper Division,(C E) - Civil Engineering
Advanced Reinforced Concrete Design,C E 362M,3,Upper Division,(C E) - Civil Engineering
Advanced Steel Design,C E 362N,3,Upper Division,(C E) - Civil Engineering
Advanced Structural Analysis,C E 363,3,Upper Division,(C E) - Civil Engineering
Design of Wastewater and Water Treatment Facilities,C E 364,3,Upper Division,(C E) - Civil Engineering
Design of Bituminous Mixtures,C E 366K,3,Upper Division,(C E) - Civil Engineering
Design and Evaluation of Ground-Based Transportation Systems,C E 367G,3,Upper Division,(C E) - Civil Engineering
Pavement Design and Performance,C E 367P,3,Upper Division,(C E) - Civil Engineering
Optimization Techniques for Transportation Engineers,C E 367R,3,Upper Division,(C E) - Civil Engineering
Traffic Engineering,C E 367T,3,Upper Division,(C E) - Civil Engineering
Air Pollution Engineering,C E 369L,3,Upper Division,(C E) - Civil Engineering
Indoor Air Quality,C E 369R,3,Upper Division,(C E) - Civil Engineering
